name,isin,symbol,url
ISHARES MSCI BRAZIL UCITS ETF USD DIST (GBP),,IBZL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9CUCcdd9Iak%3D
ISHARES MSCI TAIWAN UCITS ETF USD DIST (GBP),,ITWN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Gdui0VPNlqY%3D
ISHARES MSCI NORTH AMERICA UCITS ETF USD DIST,,IDNA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=esPn1poWcMc%3D
ISHARES MSCI WORLD UCITS ETF USD DIST USD,,IDWR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=BoKpQC6yW6I%3D
ISHARES MSCI EM UCITS ETF USD DIST USD,,IDEM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ZjtxDs0NKrY%3D
ISHARES CHINA LGE CAP UCITS ETF USD DIS,,IDFX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=DLPx2LQ4EKY%3D
ISHARES ASIA PACIFIC DIV UCITS ETF USD DIST,,IDAP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=sPFC3QlH5zg%3D
XTRACKERS MSCI EMERGING MARKETS SWAP UCITS ETF 1C,,XMEM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=eIYYWoVseZs%3D
XTRACKERS STOXX GBL SELECT DIVIDEND 100 UCITS ETF,,XGSD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=10drUetxkU8%3D
ISHARES II PLC CORE MSCI EUROPE UCITS ETF,,IMEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=yZr1joZu3RU%3D
XTRACKERS MSCI EURO UTILITIES ESG SCREENED ETF 1C,,XS6R,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ZxQLXqV9ph4%3D
XTRACKERS MSCI EURO CONSUMER STAPLES ESG UCITS ETF,,XS3R,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=F6Dmr%2BsrwDU%3D
XTRACKERS MSCI EURO INDUSTRIALS ESG UCITS ETF 1C,,XSNR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=sV%2FWqSc5ZZ4%3D
XTRACKERS MSCI EURO SMALL CAP UCITS ETF 1C,,XXSC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=yvGBAnM09jA%3D
INVESCO MARKETS PLC FTSE 250 UCITS ETF CLS'A'GBP,,S250,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2BtCIeOBM85o%3D
XTRACKERS MSCI PHILIPPINES UCTS ETF 1C USD ACC,,XPHG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=td2jR%2B6Lqcg%3D
XTRACKERS MSCI PHILIPPINES UCTS ETF 1C USD ACC,,XPHI,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=DYjqVVZZDb0%3D
WISDOMTREE ISSUER ICAV BIOREVOLUTION UCITS ETF USD ACC,,WDNA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=dJkIyZ4p1N8%3D
AMERICAN CENTURY ICAV AVANTIS AMERICA EQUITY UCITS ETF,,AVAE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=YxWySegD7Oo%3D
AMERICAN CENTURY ICAV AVANTIS EUROPE EQUITY UCITS ETF,,AVUE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ACRvJaAxdws%3D
AMERICAN CENTURY ICAV AVANTIS PACIFIC EQUITY UCITS ETF,,AVEP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=rbSmZ4P9b%2B4%3D
XTRACKERS MSCI CHINA UCITS ETF 1D EUR (USD),,XCS7,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=jEr2Z%2FjHmlQ%3D
HANETF ICAV AMERICAN DEBT UCITS ETF USD DIS,,RNTG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=eyhYoYUtYXQ%3D
AMERICAN CENTURY ICAV AVANTIS AMERICA EQUITY UCITS ETF,,AVUS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=pihJFqAHXWc%3D
AMERICAN CENTURY ICAV AVANTIS EUROPE EQUITY UCITS ETF,,AVEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ulNnmwXm6Yk%3D
DIMENSIONAL FUNDS ICAV GLOBAL CORE EQUITY UCITS ETF,,DDGC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TbKpu2Gad2w%3D
ISHARES IV PLC AGEING POPULATON UCITS ETF USDACC,,AGES,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oVU2vCpXwcQ%3D
ISHARES IV PLC HEALTHCARE INNOVATION UCITS ETF ACC,,DRDR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=SeD9VaXoCQg%3D
ISHARES IV PLC DIGITALISATION UCITS ETF GBP ACC,,DGIT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7RYjkeYjW1g%3D
FRANKLIN TEMPLETON ICAV FTSE JAPAN UCITS ETF (JPY),,FLXJ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=hmVkcMgs7Nk%3D
XTRACKERS (IE) PLC MSCI WORLD UCITS ETF 1C,,XWLD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=qrJlqXC2cMg%3D
WISDOMTREE ISSUER ICAV MEGATRENDS UCITS ETF USD ACC,,WMGT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ici5qWbB78Y%3D
WISDOMTREE ISSUER ICAV WT RENEWABLE ENERGY UCITS ETF,,WRNW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=W4R0XCO8EPA%3D
WISDOMTREE ISSUER ICAV WT RENEWABLE ENERGY UCITS ETF,,WREN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7DxGXmprFMg%3D
XTRACKERS MSCI EMERGING MARKETS SWAP UCITS ETF 1D,,XMCM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=PAqx8jYl%2F7s%3D
HANETF II ICAV YIELDMAX SEMICONDUCTOR UCITS ETF USD,,CHPY,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=UM8nSi%2FUYXQ%3D
HANETF II ICAV YIELDMAX SEMICONDUCTOR UCITS ETF GBX,,CHPP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=nvSpYAKUhXc%3D
AMERICAN CENTURY ICAV AVANTIS PACIFIC EQUITY UCITS ETF,,AVPE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=OiATtfk003Q%3D
